id,nombre,nombre_norm,actividad,direccion,telefono,email,sitio_web,instagram,facebook,linkedin,logo_url,logo_origen,contacto_nombre,descripcion,ubicacion,cuit
353,Salta Refrescos S.A.,salta refrescos,Ind. Gaseosas y refrescos,Avenida Chile Y Ruta Nacional 9 - Salta,0387 426-9500,,https://www.arcacontal.com,https://www.instagram.com/arcacontal,https://www.facebook.com/arcacontinental,https://www.linkedin.com/company/arca-continental,https://www.arcacontal.com/themes/custom/arca_tail_theme/logo_new.svg,sitio_oficial,,"Salta Refrescos S.A. es la embotelladora local de Coca Cola. Luego de pertenecer por décadas al grupo Guerrero, en 2008 fue adquirida por el grupo mexicano Arca Continental, que de esa manera se convirtió en el segundo embotellador más grande de Sudamérica. En Argentina cuenta con 4 plantas productivas (Salta, Formosa, Chaco y Catamarca) y 25 centros de distribución para las 10 provincias en las que opera. Además de las gaseosas de la línea Coca Cola, envasa y distribuye bebidas como agua Kin, agua saborizada Aquarius, Powerade, jugos Cepita y bebidas energéticas; además de Aquarius. La empresa también adquirió dos ingenios tucumanos, primero Famaillá y más recientemente Bella Vista.",Salta,
81,SALTAPETROL SRL,saltapetrol,Recolección y transporte de residuos peligrosos.,Av. Asunción 2881 (4400) Salta,(0387) 4283043,comercial@saltapetrol.com.ar,https://www.saltapetrol.com.ar/,,,,https://www.saltapetrol.com.ar/wp-content/uploads/2025/04/LOGO-ENCABEZADO.svg,sitio_oficial,Daniel Díaz Barceló,"SaltaPetrol es una empresa salteña, integrante del ecosistema de Grupo Petroandina, que se dedica a elaborar, comercializar y exportra combustibles, bases lubricantes y especialidades de alta calidad, desarrollando Blends personalizados acorde a las necesidades y especificaciones de cada cliente. Para ello reutilizan tanto hidrocarburos residuales como aceites lubricantes usados, promoviendo la economía circular cuidado del ambiente. Con certificaciones internacionales como ISO 9001, ISO 14001 ISO 39001, garantizan la calidad, el cuidado ambiental y la seguridad en todos sus procesos, lo que los define como una empresa de Clase Mundial. A través de la innovación y la excelencia operacional, transforman residuos en recursos, ofreciendo productos de alta calidad y optimizando los costos operativos de sus clientes.",Salta,
112,SALTAPOR S.R.L.,saltapor,Construcción en seco,J M Leguizamón 1946 (4400) Salta,(0387) 4311088 / 155 873 694,ecornejo@saltapor.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/saltapor.jpg,camara,Emiliano Cornejo,,,
239,SALUD INTEGRADA S.R.L.,salud integrada,Servicio de emergencia y traslados,Gral. Savio 1300 B° Grand Bourg (4400) Salta,,info@saludintegrada.com.ar,https://saludintegrada.com.ar/,,,https://www.linkedin.com/company/salud-integrada/,https://capemisa.com.ar/wp-content/uploads/2021/12/Captura-de-Pantalla-2021-12-17-a-las-10.49.15-1024x335.png,camara,Mateo Zambruno,,,
298,SALVADOR MARINARO E HIJO S.R.L.,salvador marinaro e hijo,"Fabricación y comercialización de aguas, sodas y gaseosas","Av. Jujuy 945, Salta",(0387) 4233000 / 0810 555 8888,hector.martellotto@marinaro.com.ar / marcelo.coll@marinaro.com.ar / normando.reader@marinaro.com.ar / luis@marinaro.com.ar,https://www.marinaro.com.ar/,https://www.instagram.com/toma_marinaro/,https://www.facebook.com/MarinaroOficial/,,https://capemisa.com.ar/wp-content/uploads/2021/08/marinaro.png,camara,Héctor Martellotto / Marcelo Coll / Luis Marinaro,"Salvador Marinaro e Hijo S.R.L. es una empresa familiar salteña con más de 70 años en el mercado. Nació como sodería, y hoy fabrican también agua envasada, gaseosas en 9 sabores, agua tónica y bebidas energizantes. La planta industrial está en Salta, desde donde se distribuye en todo el NOA y NEA.",Salta,
202,SAN JUAN ELECTRICIDAD,san juan electricidad,Venta de materiales de electricidad,Jujuy 502 Salta,(0387) 154 890 381,ariel.levin@sanjuanelectricidad.com.ar,,,,,https://capemisa.com.ar/wp-content/uploads/2024/06/san-juan-electricidad-1024x425.jpg,camara,Ariel Levin,,,
245,SANTA FE LITHIUM RIGS S.R.L.,santa fe lithium rigs,Servicios de perforación rotary,Islas Malvinas 900 (4407) Campo Quijano Salta,(0387) 155 007 500,cristian.prada@lithiumrigs.com,,,,,https://capemisa.com.ar/wp-content/uploads/2023/10/santa-fe-lithium-1024x369.jpg,camara,Cristian Prada,,,
354,Santiago Saenz S.A.,santiago saenz,Ind. Química,Avda Durañona 502 (Parque Industrial Salta),387-4311680,,https://www.isaenz.com.ar,,https://www.facebook.com/SantiagoSaenzArg,,https://uis.com.ar/storage/2024/07/saenz.jpg,camara,,"Santiago Sáenz S.A. es una empresa salteña que nació en la década del 60 como un pequeño emprendimiento de fraccionamiento de lavandina y detergente. En la actualidad su actividad principal es la producción y comercialización de productos destinados al cuidado personal y del hogar. Compite en categorías como cremas corporales, shampoos y acondicionadores, desodorantes y jabones corporales, lavandinas y detergentes, limpiadores de piso y desodorantes ambientales, insecticidas, suavizantes y jabones para ropa, entre otras. Posee dos plantas industriales, localizadas en Salta y Buenos Aires, permitiendo operar en todo el territorio nacional.",Salta,
299,SAS ASESORES DE SEGUROS S.R.L.,sas asesores de seguros,Broker de seguros,Av. del Bicentenario 368 (4400) Salta,(0387) 155 221 258,sas.gerencia@sasseguros.com.ar,https://www.sasseguros.com.ar/,https://www.instagram.com/sasbrokerdeseguros/,https://www.facebook.com/sasseguros.ok/,https://www.linkedin.com/company/sasbrokerdeseguros/,https://www.sasseguros.com.ar/assets/img/logo-blanco.svg,sitio_oficial,Luisina Tais,,,
300,SB GROUP,sb,Alquiler de baños químicos y contenedores varios. Servicios de mantenimiento. Desagote de pozos. Logística,B° Lomas del Cerrito Mza 203 Lote 16B (4400) Salta,(0387) 155 016 502 / 154 680 388,sbbanosquimicos@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/sb.png,camara,,,,
355,Seaboard Energías Renovables y Alimentos S.A.,seaboard energias renovables y alimentos,Ind. Azucarera,"Ruta Nacional 50. Km. 6,5 - El Tabacal - Orán, Salta",(3878) 491600,,https://www.seaboard.com.ar,,,https://www.linkedin.com/company/seaboard-argentina/,https://uis.com.ar/storage/2024/07/seaboard.jpg,camara,,"La empresa que dio origen a Seaboard Energías Renovables y Alimentos nació en 1908, cuando el empresario salteño Robustiano Patrón Costas adquirió en Orán las tierras que en 1918 dieron origen al ingenio y refinería San Martín de Tabacal. La primera zafra se dio en 1920. Entre 1930 y 1940 se inauguró el pueblo del ingenio, el hospital y la iglesia; y se desarrolló una amplia infraestructura que incluyó caminos y canales de riego. En las décadas del 50 y 60 ese crecimiento se consolidó, pero en las décadas posteriores sobrevinieron problemas económicos. En 1996 el ingenio fue adquirido por Seaboard Corporation, una empresa global con sede en EEUU y presencia en 45 países. Comenzó así una nueva etapa de crecimiento y desarrollo, con fuertes inversiones en tecnología y diversificación del negocio. En 2009 creó su unidad de producción de Biocombustibles, Alconoa; y en 2011 puso en marcha una planta de generación de energía eléctrica a partir del bagazo de la caña de azúcar.",Orán,
253,SECORP S.R.L.,secorp,Servicios de seguridad e investigación,Pellegrini 699 (4400) Salta,(0387) 155 825 318,sysomasecorp@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2025/01/secorp.png,camara,Jorge Antonio Camacho,,,
203,SEGUFER S.A.,segufer,Provisión de Artículos de Ferretería y Seguridad Industrial,La Quiaca 141 Bº San José (4612) Palpalá Jujuy,(0388) 4221057,hzucco@segufer.com.ar,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/segufer.jpg,camara,Ing. Hector Zucco,,,
61,SEINOA SRL,seinoa,Proveedores de servicios de comunicaciones,Pje Abreu 1313 (4400) Salta,(0387) 4228668,seinoa.ar@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/09/seinoa-1024x307.png,camara,Héctor García,,,
373,Semix,semix,Ind. Agroindustrias y Alimentos,Ruta 34 Km 1.135 Parque Industrial General,387-5817316,info@semix.com.ar,https://www.semix.com.ar,,,,https://uis.com.ar/storage/2026/04/logo-semix.webp,camara,,,Gral Güemes,
54,SERVICIOS ANDINOS S.R.L.,servicios andinos,Obras y montajes. Servicios generales mineros. Catering,"Alberdi 680 (4430) General Güemes, Salta",(0387) 154 661 130,jdiaz.sandinos@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/serviciosandinos.jpg,camara,José Alberto Díaz,,,
55,SERVICIOS INTEGRALES SALTA SRL,servicios integrales salta,Servicio de Catering y Hotelería,De Los Partidarios 1210 (4400) Salta,0387-4072821 o 0387-6050609,servintegralessalta@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/serinsa.jpg,camara,Ana Belén Escudero / Lucrecia Escudero,,,
240,SERVICIOS MÉDICOS MINEROS,servicios medicos mineros,Servicios de Emergencias para Minería,Alsina 646 (4400) Salta,(0387) 156 040 602,aurelia@smmineros.com.ar,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/serv_medicos_min.jpg,camara,Dra. Aurelia Barrios Sanjuanelo,,,
301,SERVICIOS MINEROS Y AMBIENTALES S.A.S,servicios mineros y ambientales,"Servicios mineros en ingeniería, medio ambiente y salud",Dr. Mariano Boedo 220 2º “14” (4400) Salta,(0387) 156 123 475,serviciosminerosyambientales@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2024/10/Captura-de-pantalla-2024-10-13-a-las-7.59.53 p.-m-1024x442.png,camara,Ladislao Humberto Sivila,,,
302,SERVICIOS Y EXPLOTACIONES MINERAS CRUZ S.R.L.,servicios y explotaciones mineras cruz,Auxilio de vehículos livianos sobre plancha en zona de cordillera. Transporte de perecederos a proyectos mineros. Servicio de carretón. Transportes de cargas generales en camiones 4×4 y semirremolques. Abastecimiento de combustible a proyectos mineros en cisternas 4×4. Alquiler de camionetas 4×4 equipadas para minería. Alquiler de maquinaria vial. Aguateros 4×4. Movimiento de Suelos.,Juan B. Justo 98 – Rosario de Lerma – (4405) Salta,(0387) 4270731,syeminerascruzsrl@hotmail.com.ar,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/servicios-y-explotaciones.jpg,camara,Ariel Cruz,,,
303,SERVICIOS Y PROYECTOS MINEROS S.R.L.,servicios y proyectos mineros,"Servicios a empresas de prospección, exploración y explotación minera.","Buenos Aires 105, 2do. entrepiso «A» – Salta",(0387) 15 4100708 / (0387) 15 6834227,serviciosyproyectosmineros@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,Juan Carlos Chermulas,,,
304,SERVIGRUAS S.A.,servigruas,Servicio de Grúas,Av. Siria 2141 – (4000) S. M. de Tucuman,(0381) 4271130,servigruas@servigruas.com.ar,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/servigruas.jpg,camara,Leonardo J. Bellusci,,,
221,SERVINORTE S.R.L.,servinorte,Transporte de pasajeros,Av. Independencia 726 (4400) Salta,(0387) 156 204 499 / 154 652 420,info@servinortesrl.com,https://www.servinortesrl.com/,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/servinorte.png,camara,Sergio Sebastian Garcia,,,
305,SERVTOP S.R.L.,servtop,Servicio de Topografía y apoyo al Sector Minero,Lamadrid 33 1° Of. 6 (4400) Salta,(0387) 4746287,andreadagun@servtop.com.ar,https://servtopsrl.com/,,,,https://servtopsrl.com/wp-content/uploads/2021/11/Logo.svg,sitio_oficial,Andrea Dagún,,,
306,SG SERVICIOS GEOLÓGICOS,sg servicios geologicos,"Servicios geofísicos, hidrogeológicos y exploración minera.","25 de Mayo 640, Salta",(0387) 155 327 648,joaquingarcia@sgserviciogeologicos.com / administracion@sgserviciosgeologicos.com,https://sgserviciosgeofisicos.com/,https://www.instagram.com/serviciosgeologicos/,,https://www.linkedin.com/company/sg-servicios-geof%C3%ADsicos-hidrogeol%C3%B3gicos-y-exploraci%C3%B3n-minera/,https://capemisa.com.ar/wp-content/uploads/2025/08/sg-servicios-geofisicos-1-1024x294.png,camara,Joaquín García,,,
62,SIC COMUNICACIONES,sic comunicaciones,Comunicaciones. Automatización y Control de procesos industriales.,España 2102 (4400) Salta,(0387) 4316577,gcarracedo@sicsalta.com,https://sicsalta.com/,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/sic_comunicaciones_a_200px.jpg,camara,Ing. Gustavo Carracedo,,,
27,Silex Argentina SA – Proyecto El Quevar,silex argentina sa proyecto el quevar,Exploración Minera — Mineral: Plata — Fase: Exploración avanzada,,,,https://argentasilver.com/,https://www.instagram.com/argentasilver_agag/,,https://www.linkedin.com/company/argenta-silver/,https://cmsalta.com.ar/wp-content/uploads/2025/08/logo-silex-argentina.jpg,camara,,,Salar de Pocitos,
307,SIMPLE TRADE S.R.L.,simple trade,Comercio exterior,Av. Yerba Buena s/n B° La Reserva de San Lorenzo Lote 76 – San Lorenzo Chico Salta,(54 9 11) 3050-9245,sandro@simpletrade.com.ar,https://simpletrade.com.ar/,,https://www.facebook.com/SimpleTradeComex/,,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,Sandro Vilche Diaz,,,
222,SMART WASTE S.A.S.,smart waste,Solución integral a la gestión de residuos,Mitre 915 Salta,(0387) 154 120 537,acoll@smartwaste.com.ar,https://smartwaste.com.ar/,,,,https://capemisa.com.ar/wp-content/uploads/2024/03/smart-waste-1024x527.jpeg,camara,Andrés Coll Araoz,,,
308,SMG S.R.L.,smg,Servicios Mineros,Santa Catalina 551 RN 66 KM9 Bº Ant. Argentina (4612) Palpalá Jujuy,(0388) 4052843,info@smgminera.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/smg_a_200px.jpg,camara,Nicolás Galli,,,
223,SOLARIS S.R.L.,solaris,Transporte de personal y de cargas. Alquiler de camionetas 4×4 y de ambulancias 4×4. Campamentos. Soluciones de logística en general.,Alvarado 2603 Salta,(0387) 155 358 874,david@solaristransporte.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,David Guerrero,,,
113,SOLID MD S.R.L.,solid md,Construcción. Topografía. Consultoría.,"Las Garzas, esq. Los Zorzales B° Las Quintas San Lorenzo Chico Salta",(0387) 154 824 139 / 154 824 405,info@solidmd.com.ar / diegotrigona@solidmd.com.ar,https://www.solidmd.com.ar/,https://www.instagram.com/solid.srl/,https://www.facebook.com/solidmd,https://www.linkedin.com/company/solidsrl/,https://capemisa.com.ar/wp-content/uploads/2024/09/solid--1024x545.jpg,camara,Andrea Piccardo / Diego Trigona,,,
309,SOLUCIONES INTEGRALES A LA MINERIA ARGENTINA S.A.S.,soluciones integrales a la mineria argentina,Servicio de apoyo para la minería. Venta y rental de contenedores marítimos adaptados. Construcción modular de campamentos.,Av Bicentenario 863 2° Of. 6,(0387) 155 802 020,administracion@simasalta.com.ar,,,,,https://capemisa.com.ar/wp-content/uploads/2024/05/sima.png,camara,Ricardo Dávalos,,,
28,Southern Cross Minerals,southern cross minerals,Mineral: Litio — Fase: Exploración,,,,https://www.sc-minerals.com/,,,,https://cmsalta.com.ar/wp-content/uploads/2025/02/logo-scm.jpg,camara,,"Southern Cross Minerals es una empresa de exploración mineral enfocada en minerales críticos para la transición energética. La compañía posee seis proyectos, siendo el principal el de salmuera de litio en Hombre Muerto South. Los otros proyectos están centrados principalmente en cobre y uranio.",Hombre Muerto South,
82,SPECTERMAN MARCOS GUSTAVO,specterman marcos gustavo,Consultora en Recursos Humanos,Rivadavia 690 1º Of. “7”,(0387) 155 396 207,consultora@specterman.com.ar / sandra.zabala@specterman.com.ar,http://www.specterman.com.ar/,,https://www.facebook.com/photo.php,,https://capemisa.com.ar/wp-content/uploads/2023/09/Imagen-de-WhatsApp-2023-09-18-a-las-14.22.12.jpg,camara,Sandra Zabala,,,
83,SR CONSULTORA,sr consultora,Consultora socio ambiental,Los Arces 195 B° Tres Cerritos (4400) Salta,(0387) 4394884,srodriguez@srconsultora.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,Silvia Rodriguez,,,
84,SRK CONSULTING (ARGENTINA) S.A.,srk consulting argentina,"Consultoría en Ingeniería, Geociencias y Medio Ambiente",Ciudad Oeste Mza 28 Lote 6 San Lorenzo Chico Salta,(0387) 155 028 829,tpatron@srk.com.ar,https://www.srk.com/es,,,https://www.linkedin.com/company/456492/,https://capemisa.com.ar/wp-content/uploads/2021/08/Logo_SRK_200.png,camara,Teresita Diaz Patrón,,,
310,SUMP S.R.L.,sump,Recursos Humanos. Consultoría y Dirección de RRHH,"Av. Sarmiento 447, Salta",(0387) 154 549 051,gerencia@sumpservices.com,https://www.sumpservices.com/,,,,https://capemisa.com.ar/wp-content/uploads/2025/01/sump.png,camara,,,,
167,SYSMOTION S.R.L.,sysmotion,"Servicios de ingeniería eléctrica, electromecánicas y electrónicas",Acevedo 120 Salta,(0387) 155 790 059,nigomez@sysmotionsrl.com / contable@sysmotionsrl.com,https://sysmotionsrl.com/web/,https://www.instagram.com/sysmotionsrl/,https://www.facebook.com/SYSMOTIONSRL,,https://capemisa.com.ar/wp-content/uploads/2023/11/sysmotion-1024x403.jpeg,camara,Nicolas Ignacio Gomez,,,
356,Tabes S.A.,tabes,Ind. Tabacalera,"Avenida Rodríguez Durañona 255, Salta",0387 428-1948,marketing@tabes.com.ar,https://tabes.com.ar,,,,https://uis.com.ar/storage/2024/07/tabes.jpg,camara,,"Creada en 2001, Tabes S.A. tiene su actividad principal en la compra, acopio, y proceso de preindustrialización del tabaco. En su planta instalada en el Parque Industrial de Salta, le da valor agregado al trabajo, exportando materia prima para manufacturas y elaborando además productos que llegan a manos del consumidor bajo el formato de “tabaco para armar”. Tames está comprometida con la paridad de género, por lo que la mitad de su personal son mujeres. La empresa adhiere a los Principios de Empoderamiento de las Mujeres (WEP por sus siglas en inglés) y aspira a ser un agente de cambio de efecto multiplicador en la comunidad.",Salta,
29,TAMAR MINING S.A.,tamar mining,"Empresa de exploración Minera, con Proyectos de Cobre, Plata, Oro, Zinc y Litio — Mineral: Cobre, Plata, Oro, Zinc y Litio — Fase: Exploración",,,,,,,,https://cmsalta.com.ar/wp-content/uploads/2023/09/tamar-mining.png,camara,,,Los Andes,
357,Tecnofer,tecnofer,Empresa de servicios,"Necochea 226, Salta",(387) 422-2446,ventas@tecnofer.com.ar,https://tecnofer.com.ar/,https://www.instagram.com/tecnofer.neored/,https://www.facebook.com/tecnoferneored/,,https://tecnofer.com.ar/images/logos/logo.svg,sitio_oficial,,"Tecnofer es la principal empresa de ventas de artículos eléctricos a nivel regional del Noroeste Argentino, reconocida por su excelencia en productos, servicios al cliente y contribución a la innovación en soluciones eléctricas.",Salta,
318,TECNOSUELO,tecnosuelo,Servicios geotécnicos mineros,Gabriel Güemes 15 B° Don Emilio Salta,(0387) 154 078 064 / 154 596 843 / 154 663 634,tecnosuelo@argentina.com.ar / leorellana@tecnosuelo.com.ar / jlorellana@tecnosuleo.com.ar,https://www.tecnosuelo.com.ar/,,,,https://capemisa.com.ar/wp-content/uploads/2024/07/tecnosuelo.jpg,camara,Oscar Anibal Orellana,,,
358,Tecpetrol S.A.,tecpetrol,Ind. Energía,Ruta 34 Km 1431 - Base Lomitas - General Mosconi - Salta,(3873) 489101 - 489100,,https://www.tecpetrol.com/es,https://www.instagram.com/tecpetrolenergia/,https://www.facebook.com/tecpetrol/,https://www.linkedin.com/company/tecpetrol/,https://uis.com.ar/storage/2024/07/tecpetrol.jpg,camara,,"Tecpetrol se dedica a la exploración, la producción, el transporte, la distribución y la generación de energía. En cada actividad y en cada proceso, hace foco en la mejora continua. Esta renovación constante le ha permitido no sólo lograr una mejor recuperación de reservas en campos maduros y una mayor eficiencia en sus operaciones de transporte de gas, sino también el desarrollo de proyectos no convencionales que hoy son ejemplo a nivel mundial. Tecpetrol es una empresa líder regional de energía que trabaja para el desarrollo de los países de América Latina, con una filosofía de compromiso a largo plazo con nuestras comunidades vecinas.",Gral Mosconi,
359,Telecom Argentina S.A.,telecom argentina,Empresa de Telecomunicaciones,Alvarado esquina Buenos Aires,0800 555 3569,contacto@enacom.gob.ar,https://www.personal.com.ar,https://www.instagram.com/personalar/,https://www.facebook.com/personalargentina,https://www.linkedin.com/company/telecom-argentina/,https://www.personal.com.ar/content/dam/teco-cms-ecosystem/logo/brand.svg,sitio_oficial,,"Telecom es una de las principales empresas de comunicaciones del país. Ofrece servicios de telefonía fija y móvil, internet, TV por cable, TV on demand (Flow), servicios de comunicaciones para empresas y billetera virtual, entre otros.",Salta,
311,TEMET INC. S.A.S.,temet,"Fabricación y servicio de mantenimiento de soldadoras eléctricas, cargadores de baterías, elevadores de tensión y fuentes de alimentación para arranques y maniobras de aeronaves (GPU).",Av. Durañona 2121 Parque Industrial (4400) Salta,(0387) 154 894 010,ventas@temet.com.ar,https://www.temet.com.ar/,https://www.instagram.com/temetinc,https://www.facebook.com/TemeTinc/,,https://capemisa.com.ar/wp-content/uploads/2024/05/temet-1-1024x1024.png,camara,Armando Juan Carlos Galloni,"Somos una empresa especializada en la fabricación, reparación y mantenimiento de equipos eléctricos y tecnológicos, orientada a brindar soluciones confiables para un mercado cada vez más exigente. Desarrollamos soldadoras eléctricas, cargadores de baterías, elevadores de tensión, fuentes de alimentación para arranques y maniobras de aviones (GPU), transformadores eléctricos, grupos electrógenos, equipos de control numérico, instrumentos digitales de precisión, máquinas, herramientas y bancos de pruebas. Ofrecemos servicio técnico y reparación para todas las marcas, respaldados por un equipo de profesionales con amplia trayectoria en el rubro. Nuestra experiencia nos posiciona como una referencia en la región NOA, con capacidad para responder a las necesidades tecnológicas de empresas e industrias que buscan eficiencia y seguridad operativa. Nos distinguimos por un servicio personalizado, enfocado en brindar respuestas rápidas y efectivas, generando confianza y acompañando a nuestros clientes en sus procesos de desarrollo y crecimiento. Trabajamos con una visión de largo plazo, construyendo relaciones sólidas basadas en la calidad, el compromiso y la innovación.",Salta,
241,TEMPUS S.R.L.,tempus,Servicio de prácticas de diagnóstico por imágenes. Servicios de emergencias y traslados.,Vicente López 46 (4400) Salta,(0387) 4312496 / 155 289 573,andresjaraba@hotmail.com,https://www.imagenesjaraba.com.ar/,https://www.instagram.com/imagenesjaraba,https://www.facebook.com/imagenesjaraba,https://www.linkedin.com/company/imagenesjaraba,https://capemisa.com.ar/wp-content/uploads/2022/11/tempus-1-1024x370.jpeg,camara,Andrés Esteban Jaraba,,,
360,Termoandes S.A.,termoandes,Ind. Energía,Ruta 9 Km 1557,(0387) 491-9602,rrii@aes.com,https://www.aesargentina.com.ar,https://www.instagram.com/theaescorp,https://www.facebook.com/TheAESCorporation,https://www.linkedin.com/company/aesargentina/,https://www1.aesargentina.com.ar/themes/custom/aes_custom/logo/logo_aes_argentina.svg,sitio_oficial,,"Termoandes S.A. es una planta de generación de energía térmica de ciclo combinado ubicada en Cobos, municipio de Campo Santo, departamento General Güemes. Entró en operaciones en 1999 y forma parte del grupo AES Gener.",CABA,
168,TERMOARQ S.A.S,termoarq,Servicios de arquitectura e ingeniería. Asesoramiento técnico. Ingeniería civil,"Santiago del Estero 1274, Salta",(0387) 272 0001,administracion@termoarq.com.ar / info@termoarq.com.ar / aaisama@termoarq.com.ar,https://www.termoarq.com.ar/,https://www.instagram.com/termoarq,,https://www.linkedin.com/company/termoarq/,https://www.termoarq.com.ar/assets/img/logo.svg,sitio_oficial,Juan Ignacio Sberna,,,
114,TODO OBRAS S.R.L.,todo obras,"Construcción, reforma y reparación de redes distribución de electricidad. Alquiler de maquinaria y equipo para la minería. Alquiler de vehículos automotores.",Celestino Burgos 1928 (4400) Salta,(0387) 155 315 767,ggonzalez@todoobrassrl.com.ar,https://www.todoobrassrl.com.ar/,,,,https://www.todoobrassrl.com.ar/assets/images/mesa-de-trabajo-16.svg,sitio_oficial,Gustavo Esteban González,,,
224,TRANOR S.A.,tranor,Transporte multimodal de cargas,"Cruce de Rutas N° 34 y N° 9, Rotonda de Torzalito, General Güemes, Salta",(0387) 154 119 911 / 154 118 860,eduardo@tranor.com.ar,http://www.tranor.com.ar/,,,,https://www.tranor.com.ar/public/images/logo-tranor.svg,sitio_oficial,Pedro Martin / Eduardo Giménez,,,
225,TRANS GON S.R.L.,trans gon,Transporte de cargas,Calle 1 Medidor 100 Parque Industrial Salta,(0387) 155 719 536,pg@transportegonzalez.com / ggm@transportegonzalez.com / cb@transportegonzalez.com,https://www.transportegonzalez.com/,https://www.instagram.com/transporte_gonzalez/,https://www.facebook.com/transportegonzalez,https://www.linkedin.com/company/transportegonzalez/,https://capemisa.com.ar/wp-content/uploads/2023/11/transporte-gonzalez-1024x188.png,camara,Pablo Gonzalez,,,
226,TRANSPORTE ANTONINI S.R.L.,transporte antonini,Servicio de transporte de cargas y mercaderías a granel. Servicio de gestión y logística para el transporte de mercaderías. Servicio de alquiler de autoelevador,RN 34 S/N Parque Industrial General Güemes Salta,(0387) 156 128 259 / 156 128 257,coniantonini@hotmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,Alberto Ignacio Antonini,,,
227,TRANSPORTE CRUZ DEL SUR S.A.,transporte cruz del sur,Transporte de Cargas,Av. Tavella 3663 (4400) Salta,(0387) 4270088,info-salta@cruzdelsur.com / rnaser@cruzdelsur.com,https://www.cruzdelsur.com/,https://www.instagram.com/cruzdelsur_arg/,https://www.facebook.com/CruzdelSurArg,https://www.linkedin.com/company/cruz-del-sur,https://capemisa.com.ar/wp-content/uploads/2021/08/cruzdelsur.jpg,camara,Roberto Naser,,,
228,TRAXX S.A.,traxx,Soluciones logísticas integrales,"Av. Yerba Buena KM1 1° F2 y E2, Edificio Punto Corp, San Lorenzo, Salta",(0387) 155 337 746,mvidal@grupopetroandina.com.ar,https://traxx.ar/,,,,https://traxx.ar/wp-content/uploads/2024/07/Traxx-logo-blanco.svg,sitio_oficial,Miguel Vidal,,,
312,TREBOL CARROCERIAS,trebol carrocerias,Fabricación de carrocerías para camiones,RN 51 KM 6.5 El Encón (4407) Salta,(0387) 155 021 303,administracion@trebolcarrocerias.com.ar,https://trebolcarrocerias.com.ar/,,,,https://capemisa.com.ar/wp-content/uploads/2023/06/Trebol-Carrocerias.jpeg,camara,José Augusto,,,
115,TRESING S.R.L.,tresing,"Construcción, reforma y reparación de redes de distribución y de edificios residenciales y no residenciales",Balcarce 2450 (4400) Salta,(0387) 4398323,rgauffing@tresing.com.ar,https://tresing.com.ar/,https://www.instagram.com/tresing_srl/,https://www.facebook.com/tresingsrl,https://www.linkedin.com/company/82982743,https://capemisa.com.ar/wp-content/uploads/2021/08/Tresing.jpg,camara,Ramiro Gauffin,,,
85,TUAREG S.R.L.,tuareg,Consultora geológica,Alvarez Thomas 806 Grand Bourg (4400) Salta,(0387) 154 413 976,pablo@tuareg.com.ar / sebastian.saravia@tuareg.com.ar,https://www.tuareg.com.ar/,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/tuareg.jpg,camara,Pablo Gomez Martinez / Sebastián Saravia,,,
313,TWIN S.R.L.,twin,"Venta al por menor y mayor de productos alimenticios, servicio de transporte y logística aérea","Caseros 496, Salta",(0387) 868 0286,admzentagroup@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2026/01/twin-1024x1024.png,camara,(0387) 868 0286,,,
254,VACU S.R.L.,vacu,Servicio de vigilancia. Consultoría en seguridad. Venta de productos del área de seguridad. Servicios de limpieza. Servicio de transporte automotor turístico de pasajeros. Escolta y custodia vehicular. Alquiler de camionetas 4x4. Alquiler de grupos electrógenos.,"Av. Reyes Católicos 1330 Local 9, Salta",(011) 3682 4209,gerencia@vacusrl.com.ar,,,,,https://capemisa.com.ar/wp-content/uploads/2025/01/LogoCapemisa.jpg,placeholder,Eduardo Marcelo Gandulfo,,,
